CD_MUN,SIGLA_UF,year,pop_est
2309201,CE,2013,14908
2309201,CE,2014,15048
2309201,CE,2015,15181
2309201,CE,2016,15310
2309201,CE,2017,15433
2309201,CE,2018,15520
2309201,CE,2019,15565
2309201,CE,2020,15684
2309201,CE,2021,15798
2309201,CE,2022,15399
2309201,CE,2024,15960
2309201,CE,2025,16045
2309300,CE,2007,30615
2309300,CE,2008,31770
2309300,CE,2009,32016
2309300,CE,2010,30965
2309300,CE,2011,31089
2309300,CE,2012,31210
2309300,CE,2013,31692
2309300,CE,2014,31783
2309300,CE,2015,31870
2309300,CE,2016,31954
2309300,CE,2017,32035
2309300,CE,2018,32262
2309300,CE,2019,32328
2309300,CE,2020,32408
2309300,CE,2021,32487
2309300,CE,2022,30699
2309300,CE,2024,32014
2309300,CE,2025,32053
2309409,CE,2007,27418
2309409,CE,2008,28485
2309409,CE,2009,28703
2309409,CE,2010,27453
2309409,CE,2011,27555
2309409,CE,2012,27655
2309409,CE,2013,28075
2309409,CE,2014,28149
2309409,CE,2015,28220
2309409,CE,2016,28288
2309409,CE,2017,28353
2309409,CE,2018,28557
2309409,CE,2019,28607
2309409,CE,2020,28673
2309409,CE,2021,28737
2309409,CE,2022,27545
2309409,CE,2024,29043
2309409,CE,2025,29097
2309458,CE,2007,23359
2309458,CE,2008,24371
2309458,CE,2009,24636
2309458,CE,2010,24007
2309458,CE,2011,24193
2309458,CE,2012,24373
2309458,CE,2013,24829
2309458,CE,2014,24979
2309458,CE,2015,25123
2309458,CE,2016,25261
2309458,CE,2017,25394
2309458,CE,2018,25557
2309458,CE,2019,25703
2309458,CE,2020,25833
2309458,CE,2021,25958
2309458,CE,2022,24493
2309458,CE,2024,25218
2309458,CE,2025,25272
2309508,CE,2007,21268
2309508,CE,2008,21824
2309508,CE,2009,21784
2309508,CE,2010,21389
2309508,CE,2011,21340
2309508,CE,2012,21294
2309508,CE,2013,21503
2309508,CE,2014,21447
2309508,CE,2015,21394
2309508,CE,2016,21342
2309508,CE,2017,21292
2309508,CE,2018,21471
2309508,CE,2019,21427
2309508,CE,2020,21384
2309508,CE,2021,21342
2309508,CE,2022,19675
2309508,CE,2024,20019
2309508,CE,2025,19943
2309607,CE,2007,54881
2309607,CE,2008,58281
2309607,CE,2009,59689
2309607,CE,2010,61838
2309607,CE,2011,63202
2309607,CE,2012,64521
2309607,CE,2013,66510
2309607,CE,2014,67678
2309607,CE,2015,68800
2309607,CE,2016,69877
2309607,CE,2017,70911
2309607,CE,2018,71193
2309607,CE,2019,72203
2309607,CE,2020,73188
2309607,CE,2021,74145
2309607,CE,2022,70983
2309607,CE,2024,74825
2309607,CE,2025,75454
2309706,CE,2007,65772
2309706,CE,2008,70018
2309706,CE,2009,71839
2309706,CE,2010,72299
2309706,CE,2011,73880
2309706,CE,2012,75411
2309706,CE,2013,77723
2309706,CE,2014,79077
2309706,CE,2015,80378
2309706,CE,2016,81627
2309706,CE,2017,82824
2309706,CE,2018,83157
2309706,CE,2019,83432
2309706,CE,2020,84554
2309706,CE,2021,85647
2309706,CE,2022,81524
2309706,CE,2024,85873
2309706,CE,2025,86564
2309805,CE,2007,11097
2309805,CE,2008,11473
2309805,CE,2009,11519
2309805,CE,2010,11607
2309805,CE,2011,11646
2309805,CE,2012,11684
2309805,CE,2013,11857
2309805,CE,2014,11884
2309805,CE,2015,11910
2309805,CE,2016,11936
2309805,CE,2017,11960
2309805,CE,2018,12046
2309805,CE,2019,12261
2309805,CE,2020,12288
2309805,CE,2021,12313
2309805,CE,2022,11186
2309805,CE,2024,11442
2309805,CE,2025,11421
2309904,CE,2007,5950
2309904,CE,2008,6184
2309904,CE,2009,6233
2309904,CE,2010,5986
2309904,CE,2011,6012
2309904,CE,2012,6037
2309904,CE,2013,6131
2309904,CE,2014,6150
2309904,CE,2015,6168
2309904,CE,2016,6186
2309904,CE,2017,6202
2309904,CE,2018,6246
2309904,CE,2019,6533
2309904,CE,2020,6549
2309904,CE,2021,6565
2309904,CE,2022,6175
2309904,CE,2024,6345
2309904,CE,2025,6348
2310001,CE,2007,8797
2310001,CE,2008,9173
2310001,CE,2009,9268
2310001,CE,2010,8866
2310001,CE,2011,8920
2310001,CE,2012,8972
2310001,CE,2013,9126
2310001,CE,2014,9169
2310001,CE,2015,9209
2310001,CE,2016,9248
2310001,CE,2017,9285
2310001,CE,2018,9348
2310001,CE,2019,9386
2310001,CE,2020,9422
2310001,CE,2021,9458
2310001,CE,2022,9346
2310001,CE,2024,9671
2310001,CE,2025,9709
2310100,CE,2007,10352
2310100,CE,2008,10755
2310100,CE,2009,10838
2310100,CE,2010,12005
2310100,CE,2011,12170
2310100,CE,2012,12330
2310100,CE,2013,12624
2310100,CE,2014,12762
2310100,CE,2015,12895
2310100,CE,2016,13022
2310100,CE,2017,13145
2310100,CE,2018,13214
2310100,CE,2019,13322
2310100,CE,2020,13439
2310100,CE,2021,13553
2310100,CE,2022,10242
2310100,CE,2024,10339
2310100,CE,2025,10252
2310209,CE,2007,30665
2310209,CE,2008,32116
2310209,CE,2009,32557
2310209,CE,2010,31636
2310209,CE,2011,31950
2310209,CE,2012,32255
2310209,CE,2013,32919
2310209,CE,2014,33178
2310209,CE,2015,33426
2310209,CE,2016,33665
2310209,CE,2017,33894
2310209,CE,2018,34097
2310209,CE,2019,35076
2310209,CE,2020,35304
2310209,CE,2021,35526
2310209,CE,2022,38980
2310209,CE,2024,41447
2310209,CE,2025,41894
2310258,CE,2007,28192
2310258,CE,2008,29503
2310258,CE,2009,29892
2310258,CE,2010,30041
2310258,CE,2011,30392
2310258,CE,2012,30733
2310258,CE,2013,31413
2310258,CE,2014,31705
2310258,CE,2015,31986
2310258,CE,2016,32256
2310258,CE,2017,32515
2310258,CE,2018,32700
2310258,CE,2019,32744
2310258,CE,2020,32992
2310258,CE,2021,33232
2310258,CE,2022,32216
2310258,CE,2024,33896
2310258,CE,2025,34086
2310308,CE,2007,30596
2310308,CE,2008,31983
2310308,CE,2009,32231
2310308,CE,2010,31309
2310308,CE,2011,31233
2310308,CE,2012,31160
2310308,CE,2013,31462
2310308,CE,2014,31376
2310308,CE,2015,31293
2310308,CE,2016,31213
2310308,CE,2017,31137
2310308,CE,2018,31398
2310308,CE,2019,31521
2310308,CE,2020,31455
2310308,CE,2021,31391
2310308,CE,2022,31445
2310308,CE,2024,32816
2310308,CE,2025,32867
2310407,CE,2007,11573
2310407,CE,2008,12032
2310407,CE,2009,12130
2310407,CE,2010,11308
2310407,CE,2011,11334
2310407,CE,2012,11360
2310407,CE,2013,11517
2310407,CE,2014,11533
2310407,CE,2015,11549
2310407,CE,2016,11564
2310407,CE,2017,11578
2310407,CE,2018,11664
2310407,CE,2019,12226
2310407,CE,2020,12252
2310407,CE,2021,12276
2310407,CE,2022,10384
2310407,CE,2024,10528
2310407,CE,2025,10462
2310506,CE,2007,40762
2310506,CE,2008,42055
2310506,CE,2009,42152
2310506,CE,2010,41890
2310506,CE,2011,41978
2310506,CE,2012,42064
2310506,CE,2013,42643
2310506,CE,2014,42696
2310506,CE,2015,42746
2310506,CE,2016,42795
2310506,CE,2017,42841
2310506,CE,2018,43160
2310506,CE,2019,43258
2310506,CE,2020,43309
2310506,CE,2021,43359
2310506,CE,2022,40187
2310506,CE,2024,42257
2310506,CE,2025,42227
2310605,CE,2007,7715
2310605,CE,2008,8067
2310605,CE,2009,8168
2310605,CE,2010,8226
2310605,CE,2011,8319
2310605,CE,2012,8483
2310605,CE,2013,8666
2310605,CE,2014,8743
2310605,CE,2015,8817
2310605,CE,2016,8888
2310605,CE,2017,8956
2310605,CE,2018,9010
2310605,CE,2019,9077
2310605,CE,2020,9143
2310605,CE,2021,9207
2310605,CE,2022,8972
2310605,CE,2024,9308
2310605,CE,2025,9357
2310704,CE,2007,33717
2310704,CE,2008,34955
2310704,CE,2009,35166
2310704,CE,2010,35400
2310704,CE,2011,35615
2310704,CE,2012,35823
2310704,CE,2013,36442
2310704,CE,2014,36611
2310704,CE,2015,36773
2310704,CE,2016,36928
2310704,CE,2017,37077
2310704,CE,2018,37326
2310704,CE,2019,37751
2310704,CE,2020,37900
2310704,CE,2021,38045
2310704,CE,2022,37813
2310704,CE,2024,39715
2310704,CE,2025,39903
2310803,CE,2007,15291
2310803,CE,2008,15784
2310803,CE,2009,15828
2310803,CE,2010,15757
2310803,CE,2011,15798
2310803,CE,2012,15838
2310803,CE,2013,16063
2310803,CE,2014,16089
2310803,CE,2015,16115
2310803,CE,2016,16139
2310803,CE,2017,16163
2310803,CE,2018,16281
2310803,CE,2019,16307
2310803,CE,2020,16331
2310803,CE,2021,16356
2310803,CE,2022,15274
2310803,CE,2024,15869
2310803,CE,2025,15858
2310852,CE,2007,17143
2310852,CE,2008,18022
2310852,CE,2009,18322
2310852,CE,2010,18683
2310852,CE,2011,18969
2310852,CE,2012,19247
2310852,CE,2013,19733
2310852,CE,2014,19975
2310852,CE,2015,20207
2310852,CE,2016,20430
2310852,CE,2017,20644
2310852,CE,2018,20748
2310852,CE,2019,20567
2310852,CE,2020,20769
2310852,CE,2021,20964
2310852,CE,2022,23391
2310852,CE,2024,24607
2310852,CE,2025,24919
2310902,CE,2007,14736
2310902,CE,2008,15449
2310902,CE,2009,15673
2310902,CE,2010,15467
2310902,CE,2011,15646
2310902,CE,2012,15820
2310902,CE,2013,16169
2310902,CE,2014,16318
2310902,CE,2015,16461
2310902,CE,2016,16599
2310902,CE,2017,16731
2310902,CE,2018,16827
2310902,CE,2019,16959
2310902,CE,2020,17086
2310902,CE,2021,17210
2310902,CE,2022,16616
2310902,CE,2024,17202
2310902,CE,2025,17285
2310951,CE,2007,9483
2310951,CE,2008,9812
2310951,CE,2009,9857
2310951,CE,2010,10216
2310951,CE,2011,10292
2310951,CE,2012,10365
2310951,CE,2013,10556
2310951,CE,2014,10616
2310951,CE,2015,10674
2310951,CE,2016,10730
2310951,CE,2017,10784
2310951,CE,2018,10853
2310951,CE,2019,10951
2310951,CE,2020,11001
2310951,CE,2021,11052
2310951,CE,2022,10606
2310951,CE,2024,10952
2310951,CE,2025,10984
2311009,CE,2007,11905
2311009,CE,2008,12308
2311009,CE,2009,12356
2311009,CE,2010,12001
2311009,CE,2011,12021
2311009,CE,2012,12041
2311009,CE,2013,12203
2311009,CE,2014,12214
2311009,CE,2015,12224
2311009,CE,2016,12234
2311009,CE,2017,12243
2311009,CE,2018,12334
2311009,CE,2019,12336
2311009,CE,2020,12347
2311009,CE,2021,12358
2311009,CE,2022,12065
2311009,CE,2024,12423
2311009,CE,2025,12441
2311108,CE,2007,14792
2311108,CE,2008,15127
2311108,CE,2009,15058
2311108,CE,2010,15061
2311108,CE,2011,15015
2311108,CE,2012,14971
2311108,CE,2013,15108
2311108,CE,2014,15058
2311108,CE,2015,15010
2311108,CE,2016,14965
2311108,CE,2017,14921
2311108,CE,2018,15047
2311108,CE,2019,14996
2311108,CE,2020,14958
2311108,CE,2021,14920
2311108,CE,2022,17050
2311108,CE,2024,17745
2311108,CE,2025,17877
2311207,CE,2007,9670
2311207,CE,2008,10058
2311207,CE,2009,10144
2311207,CE,2010,10276
2311207,CE,2011,10363
2311207,CE,2012,10448
2311207,CE,2013,10651
2311207,CE,2014,10722
2311207,CE,2015,10790
2311207,CE,2016,10856
2311207,CE,2017,10918
2311207,CE,2018,10986
2311207,CE,2019,11045
2311207,CE,2020,11106
2311207,CE,2021,11165
2311207,CE,2022,8833
2311207,CE,2024,8926
2311207,CE,2025,8854
2311231,CE,2007,6478
2311231,CE,2008,6792
2311231,CE,2009,6891
2311231,CE,2010,6126
2311231,CE,2011,6153
2311231,CE,2012,6181
2311231,CE,2013,6278
2311231,CE,2014,6299
2311231,CE,2015,6318
2311231,CE,2016,6337
2311231,CE,2017,6356
2311231,CE,2018,6400
2311231,CE,2019,6419
2311231,CE,2020,6437
2311231,CE,2021,6455
2311231,CE,2022,5974
2311231,CE,2024,6129
2311231,CE,2025,6128
2311264,CE,2007,20079
2311264,CE,2008,20979
2311264,CE,2009,21230
2311264,CE,2010,19921
2311264,CE,2011,20041
2311264,CE,2012,20158
2311264,CE,2013,20505
2311264,CE,2014,20600
2311264,CE,2015,20690
2311264,CE,2016,20777
2311264,CE,2017,20860
2311264,CE,2018,21000
2311264,CE,2019,21084
2311264,CE,2020,21166
2311264,CE,2021,21246
2311264,CE,2022,20213
2311264,CE,2024,20506
2311264,CE,2025,20545
2311306,CE,2007,76105
2311306,CE,2008,79505
2311306,CE,2009,80447
2311306,CE,2010,80604
2311306,CE,2011,81444
2311306,CE,2012,82258
2311306,CE,2013,83990
2311306,CE,2014,84684
2311306,CE,2015,85351
2311306,CE,2016,85991
2311306,CE,2017,86605
2311306,CE,2018,87116
2311306,CE,2019,87728
2311306,CE,2020,88321
2311306,CE,2021,88899
2311306,CE,2022,84168
2311306,CE,2024,88483
2311306,CE,2025,88846
2311355,CE,2007,15708
2311355,CE,2008,16222
2311355,CE,2009,16272
2311355,CE,2010,15000
2311355,CE,2011,14954
2311355,CE,2012,14911
2311355,CE,2013,15046
2311355,CE,2014,14997
2311355,CE,2015,14949
2311355,CE,2016,14903
2311355,CE,2017,14860
2311355,CE,2018,14986
2311355,CE,2019,16178
2311355,CE,2020,16147
2311355,CE,2021,16116
2311355,CE,2022,15910
2311355,CE,2024,16992
2311355,CE,2025,16998
2311405,CE,2007,68966
2311405,CE,2008,72951
2311405,CE,2009,73517
2311405,CE,2010,71887
2311405,CE,2011,72865
2311405,CE,2012,73812
2311405,CE,2013,75565
2311405,CE,2014,76386
2311405,CE,2015,77174
2311405,CE,2016,77931
2311405,CE,2017,78658
2311405,CE,2018,79081
2311405,CE,2019,81082
2311405,CE,2020,81778
2311405,CE,2021,82455
2311405,CE,2022,82177
2311405,CE,2024,85797
2311405,CE,2025,86431
